Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","01371","Almonds, in shell","2024","2024","kg/ha","1741.9","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01371","Almonds, in shell","2024","2024","t","69315.64","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2024","2024","kg/ha","704.3","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01654","Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw","2024","2024","t","17889.49","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","01341","Apples","2024","2024","kg/ha","10341.8","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01341","Apples","2024","2024","t","333837.85","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","01343","Apricots","2024","2024","kg/ha","7249.5","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01343","Apricots","2024","2024","t","167698.55","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","0115","Barley","2024","2024","kg/ha","1428.6","X","Figure from external organization",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","0115","Barley","2024","2024","t","100000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","01701","Beans, dry","2024","2024","kg/ha","1793.6","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01701","Beans, dry","2024","2024","t","55446.01","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","01229","Cantaloupes and other melons","2024","2024","kg/ha","10821.4","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01229","Cantaloupes and other melons","2024","2024","t","701220.44","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","01315","Figs","2024","2024","kg/ha","5314.5","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01315","Figs","2024","2024","t","59915.72","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","01330","Grapes","2024","2024","kg/ha","11822.2","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01330","Grapes","2024","2024","t","1141406.97","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","01441","Linseed","2024","2024","kg/ha","840.4","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01441","Linseed","2024","2024","t","27818.64","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","0112","Maize (corn)","2024","2024","kg/ha","1925.9","X","Figure from external organization",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","0112","Maize (corn)","2024","2024","t","260000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","0118","Millet","2024","2024","kg/ha","1460.3","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","0118","Millet","2024","2024","t","1646.07","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","01442","Mustard seed","2024","2024","kg/ha","1022.2","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01442","Mustard seed","2024","2024","t","1116.65","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","01450","Olives","2024","2024","kg/ha","3617.9","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01450","Olives","2024","2024","t","7912.03","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2024","2024","kg/ha","17268.5","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2024","2024","t","614770.81","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","01323","Oranges","2024","2024","kg/ha","6268.5","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01323","Oranges","2024","2024","t","7166.1","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2024","2024","kg/ha","3510.6","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01355.90","Other berries and fruits of the genus vaccinium n.e.c.","2024","2024","t","32975.81","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","01329","Other citrus fruit, n.e.c.","2024","2024","kg/ha","8732.9","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01329","Other citrus fruit, n.e.c.","2024","2024","t","16952.12","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","01359.90","Other fruits, n.e.c.","2024","2024","kg/ha","7529.9","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01359.90","Other fruits, n.e.c.","2024","2024","t","61085.41","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2024","2024","kg/ha","817.6","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2024","2024","t","3716.4","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","01709.90","Other pulses n.e.c.","2024","2024","kg/ha","2172.7","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01709.90","Other pulses n.e.c.","2024","2024","t","44919.65","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2024","2024","kg/ha","1.9","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2024","2024","t","17.19","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","01349.20","Other stone fruits","2024","2024","kg/ha","7045","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01349.20","Other stone fruits","2024","2024","t","50341.84","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2024","2024","kg/ha","8813","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2024","2024","t","723238.43","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","01345","Peaches and nectarines","2024","2024","kg/ha","8857.2","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01345","Peaches and nectarines","2024","2024","t","85571.17","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","01342.01","Pears","2024","2024","kg/ha","6635.3","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01342.01","Pears","2024","2024","t","24294.52","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","01705","Peas, dry","2024","2024","kg/ha","1109.2","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01705","Peas, dry","2024","2024","t","38167.2","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","01375","Pistachios, in shell","2024","2024","kg/ha","1321","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01375","Pistachios, in shell","2024","2024","t","2825.38","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","01346","Plums and sloes","2024","2024","kg/ha","8620","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01346","Plums and sloes","2024","2024","t","48495.37","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","01510","Potatoes","2024","2024","kg/ha","13639.6","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01510","Potatoes","2024","2024","t","908218.12","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","0113","Rice","2024","2024","kg/ha","5061.9","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","0113","Rice","2024","2024","t","654000","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","01921.01","Seed cotton, unginned","2024","2024","kg/ha","1321.3","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01921.01","Seed cotton, unginned","2024","2024","t","120508.05","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","01444","Sesame seed","2024","2024","kg/ha","635.9","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01444","Sesame seed","2024","2024","t","28799.25","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","0141","Soya beans","2024","2024","kg/ha","2139.7","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","0141","Soya beans","2024","2024","t","7304.9","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","01801","Sugar beet","2024","2024","kg/ha","19097.4","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01801","Sugar beet","2024","2024","t","6440.82","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","01802","Sugar cane","2024","2024","kg/ha","27383.5","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01802","Sugar cane","2024","2024","t","53326.43","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","01445","Sunflower seed","2024","2024","kg/ha","1012.3","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01445","Sunflower seed","2024","2024","t","1130.65","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","01376","Walnuts, in shell","2024","2024","kg/ha","3499.6","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01376","Walnuts, in shell","2024","2024","t","27524.43","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","01221","Watermelons","2024","2024","kg/ha","15531.3","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","01221","Watermelons","2024","2024","t","1180436.59","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","0111","Wheat","2024","2024","kg/ha","2260.9","X","Figure from external organization",""
"QCL","Crops and livestock products","004","Afghanistan","5510","Production","0111","Wheat","2024","2024","t","5200000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","008","Albania","5412","Yield","01341","Apples","2024","2024","kg/ha","23242.9","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01341","Apples","2024","2024","t","100455.03","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","01343","Apricots","2024","2024","kg/ha","17572.8","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01343","Apricots","2024","2024","t","5938.73","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0115","Barley","2024","2024","kg/ha","3172.2","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","0115","Barley","2024","2024","t","23791.8","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","01701","Beans, dry","2024","2024","kg/ha","1976.8","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01701","Beans, dry","2024","2024","t","24369","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","01702","Broad beans and horse beans, dry","2024","2024","kg/ha","1179.4","E","Estimated value",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01702","Broad beans and horse beans, dry","2024","2024","t","208.37","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","01243","Broad beans and horse beans, green","2024","2024","kg/ha","4992.2","E","Estimated value",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01243","Broad beans and horse beans, green","2024","2024","t","129.05","E","Estimated value",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","01212","Cabbages","2024","2024","kg/ha","34571.1","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01212","Cabbages","2024","2024","t","68719.1","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","01229","Cantaloupes and other melons","2024","2024","kg/ha","34758.4","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01229","Cantaloupes and other melons","2024","2024","t","68726.8","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","01251","Carrots and turnips","2024","2024","kg/ha","38499.9","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01251","Carrots and turnips","2024","2024","t","18622","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","01213","Cauliflowers and broccoli","2024","2024","kg/ha","17702.3","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01213","Cauliflowers and broccoli","2024","2024","t","8444","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","01344.02","Cherries","2024","2024","kg/ha","9968.3","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01344.02","Cherries","2024","2024","t","22465.4","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","01373","Chestnuts, in shell","2024","2024","kg/ha","2336.6","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01373","Chestnuts, in shell","2024","2024","t","5726.1","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2024","2024","kg/ha","34577.6","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2024","2024","t","115750.37","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","01232","Cucumbers and gherkins","2024","2024","kg/ha","47849.5","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01232","Cucumbers and gherkins","2024","2024","t","132426.65","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","01314","Dates","2024","2024","kg/ha","31056.9","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01314","Dates","2024","2024","t","15280","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","01233","Eggplants (aubergines)","2024","2024","kg/ha","29303","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01233","Eggplants (aubergines)","2024","2024","t","36857","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","01315","Figs","2024","2024","kg/ha","15917.6","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01315","Figs","2024","2024","t","22591.15","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","01330","Grapes","2024","2024","kg/ha","19600","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01330","Grapes","2024","2024","t","183422.87","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","01252","Green garlic","2024","2024","kg/ha","15424.6","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01252","Green garlic","2024","2024","t","18077.6","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","01659","Hop cones","2024","2024","kg/ha","754.5","E","Estimated value",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01659","Hop cones","2024","2024","t","1854","E","Estimated value",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","01254","Leeks and other alliaceous vegetables","2024","2024","kg/ha","27990","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01254","Leeks and other alliaceous vegetables","2024","2024","t","47387","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","01322","Lemons and limes","2024","2024","kg/ha","64365.4","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01322","Lemons and limes","2024","2024","t","6404.36","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","01214","Lettuce and chicory","2024","2024","kg/ha","13847.8","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01214","Lettuce and chicory","2024","2024","t","23444.18","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0112","Maize (corn)","2024","2024","kg/ha","7124.2","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","0112","Maize (corn)","2024","2024","t","410437.9","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01270","Mushrooms and truffles","2024","2024","t","100","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0117","Oats","2024","2024","kg/ha","2302.3","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","0117","Oats","2024","2024","t","31949.5","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","01239.01","Okra","2024","2024","kg/ha","11346.4","E","Estimated value",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01239.01","Okra","2024","2024","t","8123.95","E","Estimated value",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","01450","Olives","2024","2024","kg/ha","2870.5","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01450","Olives","2024","2024","t","146726","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","01253.02","Onions and shallots, dry (excluding dehydrated)","2024","2024","kg/ha","21719.2","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2024","2024","t","114336.5","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","01253.01","Onions and shallots, green","2024","2024","kg/ha","21401.4","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01253.01","Onions and shallots, green","2024","2024","t","49980.9","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","01323","Oranges","2024","2024","kg/ha","60676.9","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01323","Oranges","2024","2024","t","15369.45","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","01241.90","Other beans, green","2024","2024","kg/ha","11937.7","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01241.90","Other beans, green","2024","2024","t","12677.65","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","01329","Other citrus fruit, n.e.c.","2024","2024","kg/ha","28152.9","E","Estimated value",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01329","Other citrus fruit, n.e.c.","2024","2024","t","12.04","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","01359.90","Other fruits, n.e.c.","2024","2024","kg/ha","58697.3","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01359.90","Other fruits, n.e.c.","2024","2024","t","4217.4","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2024","2024","kg/ha","7853.2","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2024","2024","t","12516","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","01709.90","Other pulses n.e.c.","2024","2024","kg/ha","628.8","E","Estimated value",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01709.90","Other pulses n.e.c.","2024","2024","t","721.56","E","Estimated value",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2024","2024","kg/ha","914.7","E","Estimated value",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01699","Other stimulant, spice and aromatic crops, n.e.c.","2024","2024","t","363.6","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","01290.90","Other vegetables, fresh n.e.c.","2024","2024","kg/ha","21110.4","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2024","2024","t","35921.9","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","01345","Peaches and nectarines","2024","2024","kg/ha","17750.5","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01345","Peaches and nectarines","2024","2024","t","25151.7","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","01342.01","Pears","2024","2024","kg/ha","18493.6","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01342.01","Pears","2024","2024","t","15540","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","01242","Peas, green","2024","2024","kg/ha","11100.3","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01242","Peas, green","2024","2024","t","6921.05","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","01346","Plums and sloes","2024","2024","kg/ha","15705.4","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01346","Plums and sloes","2024","2024","t","40196.5","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","01510","Potatoes","2024","2024","kg/ha","26796.2","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01510","Potatoes","2024","2024","t","277823.5","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","01235","Pumpkins, squash and gourds","2024","2024","kg/ha","34147","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01235","Pumpkins, squash and gourds","2024","2024","t","32488.8","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","01342.02","Quinces","2024","2024","kg/ha","56330.5","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01342.02","Quinces","2024","2024","t","5155.37","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","0113","Rice","2024","2024","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0116","Rye","2024","2024","kg/ha","2502.6","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","0116","Rye","2024","2024","t","2928","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","01921.01","Seed cotton, unginned","2024","2024","kg/ha","1108","E","Estimated value",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01921.01","Seed cotton, unginned","2024","2024","t","801.71","E","Estimated value",""
"QCL","Crops and livestock products","008","Albania","5510","Production","0114","Sorghum","2024","2024","t","","M","Missing value; data cannot exist",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","01344.01","Sour cherries","2024","2024","kg/ha","5556.6","E","Estimated value",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01344.01","Sour cherries","2024","2024","t","17910.69","E","Estimated value",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0141","Soya beans","2024","2024","kg/ha","2403.9","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","0141","Soya beans","2024","2024","t","813.2","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","01215","Spinach","2024","2024","kg/ha","14853.4","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01215","Spinach","2024","2024","t","25515.4","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","01354","Strawberries","2024","2024","kg/ha","53607.2","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01354","Strawberries","2024","2024","t","6506.3","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","01801","Sugar beet","2024","2024","kg/ha","34357.8","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01801","Sugar beet","2024","2024","t","17763","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","01445","Sunflower seed","2024","2024","kg/ha","2162.7","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01445","Sunflower seed","2024","2024","t","1160.3","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","01324","Tangerines, mandarins, clementines","2024","2024","kg/ha","33216.4","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01324","Tangerines, mandarins, clementines","2024","2024","t","37376.09","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","01234","Tomatoes","2024","2024","kg/ha","47575.8","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01234","Tomatoes","2024","2024","t","308110","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","01970","Unmanufactured tobacco","2024","2024","kg/ha","2052.2","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01970","Unmanufactured tobacco","2024","2024","t","1860.9","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","01709.01","Vetches","2024","2024","kg/ha","296.6","E","Estimated value",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01709.01","Vetches","2024","2024","t","1921.97","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","01221","Watermelons","2024","2024","kg/ha","47111.6","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","01221","Watermelons","2024","2024","t","278086.4","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5412","Yield","0111","Wheat","2024","2024","kg/ha","3933.3","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","0111","Wheat","2024","2024","t","180812.2","A","Official figure",""
"QCL","Crops and livestock products","012","Algeria","5412","Yield","01371","Almonds, in shell","2024","2024","kg/ha","1855.4","E","Estimated value",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","01371","Almonds, in shell","2024","2024","t","68512.76","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","012","Algeria","5412","Yield","01341","Apples","2024","2024","kg/ha","18563.3","E","Estimated value",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","01341","Apples","2024","2024","t","591697.81","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","012","Algeria","5412","Yield","01343","Apricots","2024","2024","kg/ha","6944.9","E","Estimated value",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","01343","Apricots","2024","2024","t","173085.13","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","012","Algeria","5412","Yield","01216","Artichokes","2024","2024","kg/ha","23219.3","E","Estimated value",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","01216","Artichokes","2024","2024","t","137703.85","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","012","Algeria","5412","Yield","01312","Bananas","2024","2024","kg/ha","24623.1","E","Estimated value",""
"QCL","Crops and livestock products","012","Algeria","5510","Production","01312","Bananas","2024","2024","t","234.77","E","Estimated value",""
"QCL","Crops and livestock products","012","Algeria","5412","Yield","0115","Barley","2024","2024","kg/ha","1253.8","E","Estimated value",""
